plan,switches,total_price,full_price,nights_private_bathroom,nights_private_bath_and_kitchen,segment_detail,label,equivalent_alternatives,warning
Room 9 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 1) → Room 3 (Jul 1–Jul 6) → Room 8 (Jul 6–Jul 26) → Room 9 (Jul 26–Aug 12),6,4152.65,6225.0,54,27,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 3: 2 nights × avg £70.00, 20% off = £112.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 2 nights × avg £115.00, 20% off = £184.00 | Room 3: 5 nights × avg £141.00, 32% off = £479.40 | Room 8: 20 nights × avg £109.00, 35% off = £1417.00 | Room 9: 17 nights × avg £114.71, 35% off = £1267.50",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 23) → Room 9 (Jun 23–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3293.6,4900.0,7,6,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 5 nights × avg £58.00, 32% off = £197.20 | Room 9: 6 nights × avg £111.67, 32% off = £455.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 23) → Room 9 (Jun 23–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3303.6,4910.0,7,7,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 5 nights × avg £58.00, 32% off = £197.20 | Room 9: 6 nights × avg £111.67, 32% off = £455.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3305.45,4930.0,8,7,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 4 nights × avg £58.75, 26% off = £173.90 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 7 (Jun 19–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3305.75,4945.0,9,7,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 7: 3 nights × avg £60.00, 26% off = £133.20 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3314.9,4930.0,12,3,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 7 nights × avg £75.71, 35% off = £344.50 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3315.45,4940.0,8,8,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 4 nights × avg £58.75, 26% off = £173.90 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 30) → Room 6 (Jun 30–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3318.35,4960.0,13,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 2 nights × avg £140.00, 20% off = £224.00 | Room 6: 8 nights × avg £123.75, 35% off = £643.50 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 7 (Jun 20–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3319.05,4965.0,10,7,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 7: 2 nights × avg £60.00, 20% off = £96.00 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 21) → Room 9 (Jun 21–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3320.0,4960.0,9,8,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 3 nights × avg £60.00, 26% off = £133.20 | Room 9: 8 nights × avg £105.00, 35% off = £546.00 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3326.15,4935.0,12,4,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 3: 8 nights × avg £74.38, 35% off = £386.75 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 7 (Jun 19–Jun 21) → Room 9 (Jun 21–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3327.8,4975.0,10,8,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 7: 2 nights × avg £62.50, 20% off = £100.00 | Room 9: 8 nights × avg £105.00, 35% off = £546.00 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 24) → Room 9 (Jun 24–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3327.8,4960.0,12,5,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 5 nights × avg £74.00, 32% off = £251.60 | Room 9: 5 nights × avg £116.00, 32% off = £394.40 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 30) → Room 6 (Jun 30–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3328.35,4970.0,13,1,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 2 nights × avg £140.00, 20% off = £224.00 | Room 6: 8 nights × avg £123.75, 35% off = £643.50 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 21) → Room 9 (Jun 21–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3330.0,4970.0,9,9,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 3 nights × avg £60.00, 26% off = £133.20 | Room 9: 8 nights × avg £105.00, 35% off = £546.00 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3331.3,4985.0,14,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3339.05,4990.0,12,7,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 3 nights × avg £75.00, 26% off = £166.50 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3341.3,4995.0,14,1,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 20) → Room 3 (Jul 20–Jul 21) → Room 7 (Jul 21–Aug 12),7,3344.65,4930.0,13,3,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 7 nights × avg £75.71, 35% off = £344.50 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 12 nights × avg £90.83, 35% off = £708.50 | Room 3: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 9 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 20) → Room 9 (Jun 20–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3350.55,5000.0,10,10,"Room 9: 1 night × avg £85.00, 0% off = £85.00 | Room 7: 2 nights × avg £57.50, 20% off = £92.00 | Room 9: 9 nights × avg £103.89, 35% off = £607.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 19) → Room 3 (Jul 19–Jul 21) → Room 7 (Jul 21–Aug 12),7,3350.9,4945.0,14,3,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 7 nights × avg £75.71, 35% off = £344.50 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 11 nights × avg £92.27, 35% off = £659.75 | Room 3: 2 nights × avg £87.50, 20% off = £140.00 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 23) → Room 9 (Jun 23–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3352.1,4990.0,14,6,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 5 nights × avg £58.00, 32% off = £197.20 | Room 9: 6 nights × avg £111.67, 32% off = £455.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 30) → Room 6 (Jun 30–Jul 8) → Room 11 (Jul 8–Jul 19) → Room 3 (Jul 19–Jul 21) → Room 7 (Jul 21–Aug 12),7,3354.35,4975.0,15,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 2 nights × avg £140.00, 20% off = £224.00 | Room 6: 8 nights × avg £123.75, 35% off = £643.50 | Room 11: 11 nights × avg £92.27, 35% off = £659.75 | Room 3: 2 nights × avg £87.50, 20% off = £140.00 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 16) → Room 3 (Jul 16–Jul 21) → Room 7 (Jul 21–Aug 12),7,3358.4,4990.0,13,7,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 4 nights × avg £58.75, 26% off = £173.90 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 8 nights × avg £96.25, 35% off = £500.50 | Room 3: 5 nights × avg £93.00, 32% off = £316.20 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 7 (Jun 19–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 16) → Room 3 (Jul 16–Jul 21) → Room 7 (Jul 21–Aug 12),7,3358.7,5005.0,14,7,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 7: 3 nights × avg £60.00, 26% off = £133.20 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 8 nights × avg £96.25, 35% off = £500.50 | Room 3: 5 nights × avg £93.00, 32% off = £316.20 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 3 (Jul 18–Jul 21) → Room 7 (Jul 21–Aug 12),7,3359.15,4960.0,15,3,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 7 nights × avg £75.71, 35% off = £344.50 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 3: 3 nights × avg £91.67, 26% off = £203.50 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 30) → Room 6 (Jun 30–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 3 (Jul 18–Jul 21) → Room 7 (Jul 21–Aug 12),7,3362.6,4990.0,16,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 2 nights × avg £140.00, 20% off = £224.00 | Room 6: 8 nights × avg £123.75, 35% off = £643.50 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 3: 3 nights × avg £91.67, 26% off = £203.50 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 7 (Jun 18–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3363.95,5020.0,15,7,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 7: 4 nights × avg £58.75, 26% off = £173.90 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 7 (Jun 19–Jun 22) → Room 9 (Jun 22–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3364.25,5035.0,16,7,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 7: 3 nights × avg £60.00, 26% off = £133.20 | Room 9: 7 nights × avg £107.86, 35% off = £490.75 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 18) → Room 3 (Jun 18–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 8 (Jul 5–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 7 (Jul 21–Aug 12),7,3366.65,4965.0,17,0,"Room 8: 1 night × avg £75.00, 0% off = £75.00 | Room 3: 7 nights × avg £72.14, 35% off = £328.25 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 1 night × avg £130.00, 0% off = £130.00 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 8: 5 nights × avg £142.00, 32% off = £482.80 | Room 6: 11 nights × avg £85.00, 35% off = £607.75 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 19) → Room 3 (Jun 19–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 16) → Room 3 (Jul 16–Jul 21) → Room 7 (Jul 21–Aug 12),7,3367.85,4990.0,17,3,"Room 8: 2 nights × avg £72.50, 20% off = £116.00 | Room 3: 7 nights × avg £75.71, 35% off = £344.50 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 8 nights × avg £96.25, 35% off = £500.50 | Room 3: 5 nights × avg £93.00, 32% off = £316.20 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
